cod_lis,cod_cand,cogn,nome,a_nome,sex,d_nasc,l_nasc,voti,cod,desc,img_lis,sez_perv,sez_tot,area,cod_reg,desc_reg,dt_ele,f_elet,l_terr,st,t_ele
11,17,PAROLINI,MAURO,DETTO MAURO,M,19580517000000,DESENZANO DEL GARDA,768,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,20,TOSO,CLAUDIA,NA,F,19750306000000,MILANO,556,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,4,VERSACE,GIUSEPPINA,DETTA GIUSY,F,19770520000000,REGGIO DI CALABRIA,437,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,6,RUFFINO,DANIELA,NA,F,19590207000000,TORINO,388,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,14,GRIMALDI,MASSIMILIANO,NA,M,19660831000000,BERGAMO,270,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,18,PORTA,MARIA ROSA ASSUNTA,NA,F,19610818000000,NOVI LIGURE,73,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,7,ATROUS,AMIR,NA,M,19920325000000,CASTELVETRANO,49,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,19,TATARELLA,PIETRO,NA,M,19830913000000,MILANO,43,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,9,BORMOLINI,DAMIANO,NA,M,19651222000000,LIVIGNO,41,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,5,BARONI,ANNALISA,NA,F,19591020000000,MANTOVA,38,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,12,FATUZZO,ELISABETTA,NA,F,19680917000000,VERCELLI,37,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,8,BARBAGALLO,SALVATORE,NA,M,19690601010000,CATANIA,32,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,15,MOTTA,MATTEO,NA,M,19701116000000,MILANO,32,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,11,COSMI,BENEDETTA GAIA,NA,F,19830909000000,VELLETRI,29,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,13,GRAGLIA,FRANCESCO,DETTO FRANCO,M,19690710000000,FOSSANO,25,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,16,PAPARATTO,ROBERTA,NA,F,19860112000000,REGGIO NELL'EMILIA,21,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,10,BOSSO,CINZIA MARIA,NA,F,19660715000000,PINEROLO,14,11,FORZA ITALIA,1-20190526000000-11.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,5,BENIFEI,BRANDO MARIA,DETTO BRANDO DETTO BONIFEI,M,19860101000000,LA SPEZIA,25498,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,1,PISAPIA,GIULIANO,NA,M,19490520000000,MILANO,22666,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,17,RADICCHI,ANGELICA,NA,F,19890912000000,GENOVA,15518,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,2,TINAGLI,IRENE,NA,F,19740416000000,EMPOLI,9396,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,6,BRESSO,MERCEDES,NA,F,19440712000000,SANREMO,4767,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,3,MORANDO,ANTONIO ENRICO,NA,M,19500930000000,ARQUATA SCRIVIA,3178,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,12,MAJORINO,PIERFRANCESCO,NA,M,19730514000000,MILANO,1940,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,4,TOIA,PATRIZIA FERMA FRANCESCA,NA,F,19500317000000,POGLIANO MILANESE,1391,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,7,AVANZA,CATERINA,NA,F,19810406000000,BRESCIA,1334,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,9,BERSANETTI,MONICA,NA,F,19590508000000,FERRARA,1037,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,20,VIOTTI,DANIELE,NA,M,19740308000000,ALESSANDRIA,989,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,10,GRAGLIA,PIERO,NA,M,19630418000000,SANREMO,518,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,18,PACENTE,CARMINE,NA,M,19780901000000,VALLO DELLA LUCANIA,386,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,15,MASTROMARINO,ANNA,NA,F,19750419000000,TORINO,355,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,8,FACCANI,GIULIANO,NA,M,19490921000000,IMOLA,290,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,11,BORSOTTO,IVANA,NA,F,19651118000000,FOSSANO,262,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,13,CROSA,EDDA,NA,F,19570828000000,BORGOSESIA,112,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,16,MOTTINELLI,PIER LUIGI,DETTO GIGI,M,19640112000000,CEDEGOLO,106,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,19,SIGNORONI LOMI,ERNESTINA,DETTA TINA,F,19470112000000,LODI,73,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,14,FARINA,GIOVANNI,DETTO GIANNI,M,19410110000000,CAIOLO,28,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
13,1,GHELLER,MARCO,NA,M,19850621000000,AOSTA,26,13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
13,2,MAGGI,ISA,NA,F,19571010000000,LINAROLO,15,13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
13,3,LOMBARDO,GIACOMO,NA,M,19430526000000,CRISSOLO,2,13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,1,FIORE,ROBERTO,NA,M,19590415000000,ROMA,86,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,13,MORETTI,ANDREA,NA,M,19451114000000,AMEGLIA,36,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,4,VERDICCHIO,ANGELA,NA,F,19900517000000,LECCE,19,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,2,PERRONE,ROBERTA,NA,F,19781206000000,MILANO,12,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,3,CANU,DUILIO,NA,M,19690524000000,MILANO,8,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,5,FERRARA,SALVATORE,NA,M,19630902000000,BRESCIA,3,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,8,FRIGERIO,FRANCESCA,NA,F,19660715000000,COMO,2,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,12,MORUCCHIO,FRANCESCA,NA,F,19810714000000,TORINO,2,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,6,POLEZZO,PERLA,NA,F,19720808000000,MILANO,1,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,7,SAIJA,STEFANO ROSARIO ,NA,M,19730329000000,TORINO,1,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,14,BOTTARELLI,ANTONELLA,NA,F,19610920000000,CITTIGLIO,1,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,9,NEGRINI,CLAUDIO,NA,M,19550908000000,SERMIDE,0,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,10,CORTESE,CARMELA,NA,F,19720506000000,MADDALONI,0,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,11,SANTANGELO,VINCENZO,NA,M,19710512000000,ASTI,0,14,FORZA NUOVA,1-20190526000000-14.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,5,PARODI,SILVIA ,NA,F,19720529000000,GENOVA,1262,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,9,CIVATI,GIUSEPPE,DETTO PIPPO,M,19750804000000,MONZA,774,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,1,GRANDI,ELENA EVA MARIA ,NA,F,19600208000000,MILANO,476,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,2,FINIGUERRA,DOMENICO,NA,M,19710903000000,MILANO,389,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,6,PARODI,MAURIZIO,NA,M,19561229000000,PONTREMOLI,321,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,3,DRUETTI,FRANCESCA,NA,F,19830202000000,MONCALIERI,158,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,11,CROSIGNANI,PAOLO,NA,M,19480721000000,NOVARA,137,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,10,COMPARELLI,MARTINA,NA,F,19930511000000,MILANO,81,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,18,PINZUTI,PAOLO,NA,M,19780822000000,TRADATE,79,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,4,CAPUTO,ANTONIO,NA,M,19491012000000,GINESTRA,72,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,19,RINALDI,BENEDETTA,NA,F,19840410000000,TIRANO,61,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,20,ROSSINI,CHIARA,NA,F,19750319000000,BRESCIA,56,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,12,DINI,VERONICA,NA,F,19740531000000,FIRENZE,55,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,15,MORO,MARCO,NA,M,19610816000000,PADOVA,46,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,8,BARBONETTI,ILARIA,NA,F,19840301000000,MILANO,31,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,16,MOSSA,TIZIANA,NA,F,19780529000000,TORINO,27,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,14,LIMARDI,ANTONIO,NA,M,19650901000000,ASTI,23,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,13,FEDRIGHINI,ENRICO,DETTO FEDRI,M,19590607000000,CASTELLAMMARE DI STABIA,21,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,7,BALOTTA,DARIO,NA,M,19530812000000,GRONTARDO,18,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,17,PETTINICCHIO,MARIA SILVIA ANGELA CONCETTA,NA,F,19710507000000,MILANO,13,16,EUROPA VERDE,1-20190526000000-16.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,4,AVAGNINA,SILVIA CAMILLA,NA,F,19930614000000,CHIAVARI (GE),118,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,15,PINTUS,SALVATORE ANGELO,NA,M,19480314000000,VILLA SAN GIOVANNI,118,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,1,ALLI,PAOLO,NA,M,19500706000000,LEGNANO,93,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,7,AVAGNINA,LUCA,NA,M,19600328000000,TORINO,90,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,8,PONGILUPPI ELEUTERI,EMANUELA,NA,F,19680608000000,ROMA,62,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,2,D'AMATO,GABRIELLA ,NA,F,19700201000000,MONDRAGONE,48,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,3,ARCHETTI,GIANCARLO,NA,M,19570103000000,BRESCIA,23,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,6,LAGANA',CRISTINA,NA,F,19780101000000,TRESCORE BALNEARIO,17,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,5,GHIRARDELLO,MARCO,NA,M,19891028000000,TORINO,11,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,14,PARMA,STEFANIA,NA,F,19640909000000,BRESCIA,10,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,11,RUS,MARKO,NA,M,19421009000000,LUBIANA (SLOVENIA),9,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,12,BONANNI,SANDRA MARGARETTA ANNA,NA,F,19670427000000,OTTAWA (CANADA),9,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,13,GRASSO,GIOVANNI,NA,M,19900125000000,CASTIGLIONE DELLE STIVIERE,9,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,17,FRECENTESE,ROBERTO,NA,M,19540607000000,AREZZO,7,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,18,RUFFINO,MARGHERITA,NA,F,19480802000000,CANALE,7,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,16,FESTA,MARA,NA,F,19690302000000,TORINO,6,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1791,1791,I,7,LIGURIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
