cod_comune,comune,sz_perv,sz_tot,agg,cod_provincia,cod_circoscrizione,circoscrizione,cod_regione,regione,provincia
640,MUZZANA DEL TURGNANO,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
650,NIMIS,0,4,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
660,OSOPPO,0,4,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
670,OVARO,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
680,PAGNACCO,0,4,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
690,PALAZZOLO DELLO STELLA,0,4,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
700,PALMANOVA,0,6,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
710,PALUZZA,0,5,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
720,PASIAN DI PRATO,0,8,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
730,PAULARO,0,4,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
740,PAVIA DI UDINE,0,6,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
750,POCENIA,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
760,PONTEBBA,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
770,PORPETTO,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
780,POVOLETTO,0,6,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
790,POZZUOLO DEL FRIULI,0,9,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
800,PRADAMANO,0,4,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
810,PRATO CARNICO,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
820,PRECENICCO,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
830,PREMARIACCO,0,4,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
840,PREONE,0,1,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
850,PREPOTTO,0,1,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
860,PULFERO,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
870,RAGOGNA,0,4,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
880,RAVASCLETTO,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
890,RAVEO,0,1,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
900,REANA DEL ROJALE,0,5,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
910,REMANZACCO,0,6,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
920,RESIA,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
930,RESIUTTA,0,1,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
940,RIGOLATO,0,1,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
950,RIVE D'ARCANO,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
965,RIVIGNANO TEOR,0,6,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
970,RONCHIS,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
980,RUDA,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
990,SAN DANIELE DEL FRIULI,0,9,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1000,SAN GIORGIO DI NOGARO,0,7,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1010,SAN GIOVANNI AL NATISONE,0,6,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1020,SAN LEONARDO,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1030,SAN PIETRO AL NATISONE,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1050,SAN VITO AL TORRE,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1060,SAN VITO DI FAGAGNA,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1040,SANTA MARIA LA LONGA,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1065,SAPPADA,0,1,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1070,SAURIS,0,1,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1080,SAVOGNA,0,1,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1090,SEDEGLIANO,0,7,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1100,SOCCHIEVE,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1110,STREGNA,0,1,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1120,SUTRIO,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1130,TAIPANA,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1140,TALMASSONS,0,5,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1160,TARCENTO,0,10,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1170,TARVISIO,0,7,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1180,TAVAGNACCO,0,12,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1200,TERZO D'AQUILEIA,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1210,TOLMEZZO,0,14,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1220,TORREANO,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1230,TORVISCOSA,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1240,TRASAGHIS,0,5,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1260,TREPPO GRANDE,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1265,TREPPO LIGOSULLO,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1270,TRICESIMO,0,7,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1280,TRIVIGNANO UDINESE,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1290,UDINE,0,98,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1300,VARMO,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1310,VENZONE,0,5,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1320,VERZEGNIS,0,2,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1330,VILLA SANTINA,0,3,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1350,VISCO,0,1,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
1360,ZUGLIO,0,1,NA,85,2,II : ITALIA NORD-ORIENTALE,6,FRIULI-VENEZIA GIULIA,UDINE
2,ALDINO/ALDEIN,0,2,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
1,ANDRIANO/ANDRIAN,0,1,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
10,ANTERIVO/ALTREI,0,1,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
20,APPIANO SULLA STRADA DEL VINO/EPPAN AN DER WEINSTRASSE,0,10,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
21,AVELENGO/HAFLING,0,1,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
30,BADIA/ABTEI,0,3,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
40,BARBIANO/BARBIAN,0,2,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
50,BOLZANO/BOZEN,0,80,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
60,BRAIES/PRAGS,0,1,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
70,BRENNERO/BRENNER,0,3,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
80,BRESSANONE/BRIXEN,0,22,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
90,BRONZOLO/BRANZOLL,0,2,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
100,BRUNICO/BRUNECK,0,14,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
110,CAINES/KUENS,0,1,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
120,CALDARO SULLA STRADA DEL VINO/KALTERN AN DER WEINSTRASSE,0,5,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
130,CAMPO DI TRENS/FREIENFELD,0,3,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
140,CAMPO TURES/SAND IN TAUFERS,0,6,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
150,CASTELBELLO-CIARDES/KASTELBELL-TSCHARS,0,3,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
160,CASTELROTTO/KASTELRUTH,0,6,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
170,CERMES/TSCHERMS,0,1,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
180,CHIENES/KIENS,0,3,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
190,CHIUSA/KLAUSEN,0,6,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
200,CORNEDO ALL'ISARCO/KARNEID,0,5,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
210,CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRASSE,0,2,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
220,CORTINA SULLA STRADA DEL VINO/KURTINIG AN DER WEINSTRASSE,0,1,NA,14,2,II : ITALIA NORD-ORIENTALE,4,TRENTINO-ALTO ADIGE,BOLZANO
